x,y
2.256944776,16.77083224
2.256944776,16.42361283
1.909722574,17.11805537
1.909722574,17.46527851
1.562500373,17.46527851
1.562500373,17.11805537
1.909722574,17.81250164
1.909722574,18.15972105
1.562500373,18.15972105
1.562500373,17.81250164
2.604166977,17.11805537
2.604166977,17.46527851
2.256944776,17.46527851
2.256944776,17.11805537
2.604166977,17.81250164
2.604166977,18.15972105
2.256944776,18.15972105
2.256944776,17.81250164
0.520833768,18.50694418
0.520833768,18.85416731
0.173611566,18.85416731
0.173611566,18.50694418
0.520833768,19.20139045
0.520833768,19.54860985
0.173611566,19.54860985
0.173611566,19.20139045
1.215278171,18.50694418
1.215278171,18.85416731
0.868055969,18.85416731
0.868055969,18.50694418
1.215278171,19.20139045
1.215278171,19.54860985
0.868055969,19.54860985
0.868055969,19.20139045
0.173611566,19.99999583
0.520833768,19.99999583
0.868055969,19.99999583
1.215278171,19.99999583
1.909722574,18.50694418
1.909722574,18.85416731
1.562500373,18.85416731
1.562500373,18.50694418
1.909722574,19.20139045
1.909722574,19.54860985
1.562500373,19.54860985
1.562500373,19.20139045
2.604166977,18.50694418
2.604166977,18.85416731
2.256944776,18.85416731
2.256944776,18.50694418
2.604166977,19.20139045
2.604166977,19.54860985
2.256944776,19.54860985
2.256944776,19.20139045
1.562500373,19.99999583
1.909722574,19.99999583
2.256944776,19.99999583
2.604166977,19.99999583
3.29861138,15.72916657
3.29861138,16.0763897
2.951389179,16.0763897
2.951389179,15.72916657
3.29861138,16.42361283
3.29861138,16.77083224
2.951389179,16.77083224
2.951389179,16.42361283
3.993055783,15.72916657
3.993055783,16.0763897
3.645833582,16.0763897
3.645833582,15.72916657
3.993055783,16.42361283
3.993055783,16.77083224
3.645833582,16.77083224
3.645833582,16.42361283
3.29861138,17.11805537
3.29861138,17.46527851
2.951389179,17.46527851
2.951389179,17.11805537
3.29861138,17.81250164
3.29861138,18.15972105
2.951389179,18.15972105
2.951389179,17.81250164
3.993055783,17.11805537
3.993055783,17.46527851
3.645833582,17.46527851
3.645833582,17.11805537
3.993055783,17.81250164
3.993055783,18.15972105
3.645833582,18.15972105
3.645833582,17.81250164
4.687500186,15.72916657
4.687500186,16.0763897
4.340277985,16.0763897
4.340277985,15.72916657
4.687500186,16.42361283
4.687500186,16.77083224
4.340277985,16.77083224
4.340277985,16.42361283
5.381944589,15.72916657
5.381944589,16.0763897
5.034721456,16.0763897
5.034721456,15.72916657
5.381944589,16.42361283
5.381944589,16.77083224
5.034721456,16.77083224
5.034721456,16.42361283
4.687500186,17.11805537
4.687500186,17.46527851
4.340277985,17.46527851
4.340277985,17.11805537
4.687500186,17.81250164
4.687500186,18.15972105
4.340277985,18.15972105
4.340277985,17.81250164
5.381944589,17.11805537
5.381944589,17.46527851
5.034721456,17.46527851
5.034721456,17.11805537
5.381944589,17.81250164
5.381944589,18.15972105
5.034721456,18.15972105
5.034721456,17.81250164
3.29861138,18.50694418
3.29861138,18.85416731
2.951389179,18.85416731
2.951389179,18.50694418
3.29861138,19.20139045
3.29861138,19.54860985
2.951389179,19.54860985
2.951389179,19.20139045
3.993055783,18.50694418
3.993055783,18.85416731
3.645833582,18.85416731
3.645833582,18.50694418
3.993055783,19.20139045
3.993055783,19.54860985
3.645833582,19.54860985
3.645833582,19.20139045
2.951389179,19.99999583
3.29861138,19.99999583
3.645833582,19.99999583
3.993055783,19.99999583
4.687500186,18.50694418
4.687500186,18.85416731
4.340277985,18.85416731
4.340277985,18.50694418
4.687500186,19.20139045
4.687500186,19.54860985
4.340277985,19.54860985
4.340277985,19.20139045
5.381944589,18.50694418
5.381944589,18.85416731
5.034721456,18.85416731
5.034721456,18.50694418
5.381944589,19.20139045
5.381944589,19.54860985
5.034721456,19.54860985
5.034721456,19.20139045
4.340277985,19.99999583
4.687500186,19.99999583
5.034721456,19.99999583
5.381944589,19.99999583
6.076388992,10.17361134
6.076388992,10.52083354
5.729167722,10.52083354
5.729167722,10.17361134
6.076388992,10.86805575
6.076388992,11.21527795
5.729167722,11.21527795
5.729167722,10.86805575
6.770833395,10.17361134
6.770833395,10.52083354
6.423612125,10.52083354
6.423612125,10.17361134
6.770833395,10.86805575
6.770833395,11.21527795
6.423612125,11.21527795
6.423612125,10.86805575
6.076388992,11.56250015
6.076388992,11.90972235
5.729167722,11.90972235
5.729167722,11.56250015
6.076388992,12.25694455
6.076388992,12.60416675
5.729167722,12.60416675
5.729167722,12.25694455
6.770833395,11.56250015
6.770833395,11.90972235
6.423612125,11.90972235
6.423612125,11.56250015
6.770833395,12.25694455
6.770833395,12.60416675
6.423612125,12.60416675
6.423612125,12.25694455
7.499991916,10.17361134
7.499991916,10.52083354
7.118056528,10.52083354
7.118056528,10.17361134
7.499991916,10.86805575
7.499991916,11.21527795
7.118056528,11.21527795
7.118056528,10.86805575
7.499991916,11.56250015
7.499991916,11.90972235
7.118056528,11.90972235
7.118056528,11.56250015
7.499991916,12.25694455
7.499991916,12.60416675
7.118056528,12.60416675
7.118056528,12.25694455
6.076388992,12.95138896
6.076388992,13.29861116
5.729167722,13.29861116
5.729167722,12.95138896
6.076388992,13.64583336
6.076388992,13.99305556
5.729167722,13.99305556
5.729167722,13.64583336
6.770833395,12.95138896
6.770833395,13.29861116
6.423612125,13.29861116
6.423612125,12.95138896
6.770833395,13.64583336
6.770833395,13.99305556
6.423612125,13.99305556
6.423612125,13.64583336
6.076388992,14.34027776
6.076388992,14.68749996
5.729167722,14.68749996
5.729167722,14.34027776
6.076388992,15.03472123
6.076388992,15.38194437
5.729167722,15.38194437
5.729167722,15.03472123
6.770833395,14.34027776
6.770833395,14.68749996
6.423612125,14.68749996
6.423612125,14.34027776
6.770833395,15.03472123
6.770833395,15.38194437
6.423612125,15.38194437
6.423612125,15.03472123
7.499991916,12.95138896
7.499991916,13.29861116
7.118056528,13.29861116
7.118056528,12.95138896
7.499991916,13.64583336
7.499991916,13.99305556
7.118056528,13.99305556
7.118056528,13.64583336
7.499991916,14.34027776
7.499991916,14.68749996
7.118056528,14.68749996
7.118056528,14.34027776
7.499991916,15.03472123
7.499991916,15.38194437
7.118056528,15.38194437
7.118056528,15.03472123
6.076388992,15.72916657
6.076388992,16.0763897
5.729167722,16.0763897
5.729167722,15.72916657
6.076388992,16.42361283
6.076388992,16.77083224
5.729167722,16.77083224
5.729167722,16.42361283
6.770833395,15.72916657
6.770833395,16.0763897
6.423612125,16.0763897
6.423612125,15.72916657
6.770833395,16.42361283
6.770833395,16.77083224
6.423612125,16.77083224
6.423612125,16.42361283
6.076388992,17.11805537
6.076388992,17.46527851
5.729167722,17.46527851
5.729167722,17.11805537
6.076388992,17.81250164
6.076388992,18.15972105
5.729167722,18.15972105
5.729167722,17.81250164
6.770833395,17.11805537
6.770833395,17.46527851
6.423612125,17.46527851
6.423612125,17.11805537
6.770833395,17.81250164
6.770833395,18.15972105
6.423612125,18.15972105
6.423612125,17.81250164
7.499991916,15.72916657
7.499991916,16.0763897
7.118056528,16.0763897
7.118056528,15.72916657
7.499991916,16.42361283
7.499991916,16.77083224
7.118056528,16.77083224
7.118056528,16.42361283
7.499991916,17.11805537
7.499991916,17.46527851
7.118056528,17.46527851
7.118056528,17.11805537
7.499991916,17.81250164
7.499991916,18.15972105
7.118056528,18.15972105
7.118056528,17.81250164
6.076388992,18.50694418
6.076388992,18.85416731
5.729167722,18.85416731
5.729167722,18.50694418
6.076388992,19.20139045
6.076388992,19.54860985
5.729167722,19.54860985
5.729167722,19.20139045
6.770833395,18.50694418
6.770833395,18.85416731
6.423612125,18.85416731
6.423612125,18.50694418
6.770833395,19.20139045
6.770833395,19.54860985
6.423612125,19.54860985
6.423612125,19.20139045
5.729167722,19.99999583
6.076388992,19.99999583
6.423612125,19.99999583
6.770833395,19.99999583
7.499991916,18.50694418
7.499991916,18.85416731
7.118056528,18.85416731
7.118056528,18.50694418
7.499991916,19.20139045
7.499991916,19.54860985
7.118056528,19.54860985
7.118056528,19.20139045
7.118056528,19.99999583
7.499991916,19.99999583
