timestamp,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,ft_fx,ft_fy,ft_fz
2025-09-12T21:26:58.767973,-0.236710374,-1.302607374,1.756895367,-2.182803293,-1.602923695,-0.024655167,0.70484561,-0.236710374,-1.302607374,1.756895367,-2.182803293,-1.602923695,-0.024655167,0.70484561,-0.2994,-0.9906,-0.019
2025-09-12T21:26:58.799996,-0.241133515,-1.305459337,1.760914151,-2.182837149,-1.602959935,-0.024607484,0.70484561,-0.241133515,-1.305459337,1.760914151,-2.182837149,-1.602959935,-0.024607484,0.70484561,-0.8994,-0.7306,0.481
2025-09-12T21:26:58.831998,-0.245643918,-1.308605031,1.764931027,-2.182874342,-1.602873627,-0.024607484,0.70484561,-0.245643918,-1.308605031,1.764931027,-2.182874342,-1.602873627,-0.024607484,0.70484561,-0.9594,-1.0906,0.241
2025-09-12T21:26:58.864081,-0.250186268,-1.311973886,1.768905942,-2.183102747,-1.602618996,-0.024607484,0.70484561,-0.250186268,-1.311973886,1.768905942,-2.183102747,-1.602618996,-0.024607484,0.70484561,-0.9994,-0.7106,0.001
2025-09-12T21:26:58.896114,-0.254941765,-1.315558271,1.773283307,-2.183175226,-1.602270428,-0.024571721,0.70484561,-0.254941765,-1.315558271,1.773283307,-2.183175226,-1.602270428,-0.024571721,0.70484561,-0.5994,-1.0106,0.261
2025-09-12T21:26:58.928110,-0.259329621,-1.318996267,1.777147595,-2.183354994,-1.601898972,-0.024571721,0.70484561,-0.259329621,-1.318996267,1.777147595,-2.183354994,-1.601898972,-0.024571721,0.70484561,-1.0794,-0.7706,0.181
2025-09-12T21:26:58.960097,-0.263564889,-1.322202997,1.780535046,-2.183499476,-1.601527516,-0.024571721,0.70484561,-0.263564889,-1.322202997,1.780535046,-2.183499476,-1.601527516,-0.024571721,0.70484561,-0.8994,-0.9706,0.121
2025-09-12T21:26:58.992090,-0.267434422,-1.324990587,1.783605878,-2.183665892,-1.601203744,-0.0245598,0.70484561,-0.267434422,-1.324990587,1.783605878,-2.183665892,-1.601203744,-0.0245598,0.70484561,-1.1994,-0.9506,0.261
2025-09-12T21:26:59.024141,-0.271087472,-1.327630834,1.786232297,-2.183811804,-1.600796048,-0.024547402,0.70484561,-0.271087472,-1.327630834,1.786232297,-2.183811804,-1.600796048,-0.024547402,0.70484561,-0.9394,-0.9106,-0.039
2025-09-12T21:26:59.056173,-0.2738784,-1.329721288,1.788425748,-2.183965345,-1.600256745,-0.024595563,0.70484561,-0.2738784,-1.329721288,1.788425748,-2.183965345,-1.600256745,-0.024595563,0.70484561,-1.0194,-0.8906,0.141
2025-09-12T21:26:59.104203,-0.276169602,-1.331443147,1.790020291,-2.183954378,-1.599839989,-0.024583642,0.70484561,-0.276169602,-1.331443147,1.790020291,-2.183954378,-1.599839989,-0.024583642,0.70484561,-0.8794,-0.9906,0.261
2025-09-12T21:26:59.137761,-0.278152768,-1.33317502,1.791052167,-2.184168955,-1.599674527,-0.024571721,0.70484561,-0.278152768,-1.33317502,1.791052167,-2.184168955,-1.599674527,-0.024571721,0.70484561,-0.8794,-0.9906,0.001
2025-09-12T21:26:59.168254,-0.279515568,-1.334056692,1.79145271,-2.184157511,-1.599469964,-0.0245598,0.70484561,-0.279515568,-1.334056692,1.79145271,-2.184157511,-1.599469964,-0.0245598,0.70484561,-0.8794,-0.8906,0.221
2025-09-12T21:26:59.200267,-0.280504529,-1.334871129,1.791426007,-2.184253355,-1.599362675,-0.024547402,0.70484561,-0.280504529,-1.334871129,1.791426007,-2.184253355,-1.599362675,-0.024547402,0.70484561,-0.9194,-0.8706,0.121
2025-09-12T21:26:59.232289,-0.281219308,-1.335649804,1.79122955,-2.18422856,-1.599159066,-0.024535481,0.70484561,-0.281219308,-1.335649804,1.79122955,-2.18422856,-1.599159066,-0.024535481,0.70484561,-0.7994,-0.9106,0.221
2025-09-12T21:26:59.264288,-0.281647507,-1.336379365,1.790943448,-2.184289118,-1.599088494,-0.0245598,0.70484561,-0.281647507,-1.336379365,1.790943448,-2.184289118,-1.599088494,-0.0245598,0.70484561,-0.8394,-0.7706,-0.059
2025-09-12T21:26:59.296287,-0.281896416,-1.337012605,1.79079086,-2.184336325,-1.599042241,-0.024511639,0.70484561,-0.281896416,-1.337012605,1.79079086,-2.184336325,-1.599042241,-0.024511639,0.70484561,-0.8594,-0.8706,-0.039
2025-09-12T21:26:59.328310,-0.281966035,-1.337477044,1.790890042,-2.184348246,-1.599102799,-0.024571721,0.70484561,-0.281966035,-1.337477044,1.790890042,-2.184348246,-1.599102799,-0.024571721,0.70484561,-0.7794,-0.7906,0.141
2025-09-12T21:26:59.360316,-0.281940762,-1.337787942,1.791143719,-2.184360167,-1.599151436,-0.024535481,0.70484561,-0.281940762,-1.337787942,1.791143719,-2.184360167,-1.599151436,-0.024535481,0.70484561,-0.8594,-0.7706,0.101
2025-09-12T21:26:59.392354,-0.28179342,-1.338074998,1.791492764,-2.184348246,-1.599294488,-0.024511639,0.70484561,-0.28179342,-1.338074998,1.791492764,-2.184348246,-1.599294488,-0.024511639,0.70484561,-0.9194,-0.8706,0.041
2025-09-12T21:26:59.424488,-0.281444852,-1.33831294,1.791973416,-2.184372564,-1.599222008,-0.024535481,0.70484561,-0.281444852,-1.33831294,1.791973416,-2.184372564,-1.599222008,-0.024535481,0.70484561,-0.8594,-0.8506,0.081
2025-09-12T21:26:59.456463,-0.28114349,-1.338432149,1.792608563,-2.184396406,-1.599220578,-0.0245598,0.70484561,-0.28114349,-1.338432149,1.792608563,-2.184396406,-1.599220578,-0.0245598,0.70484561,-0.8794,-0.8306,0.121
2025-09-12T21:26:59.504377,-0.280516926,-1.338539914,1.793169324,-2.184385916,-1.599122349,-0.024524037,0.70484561,-0.280516926,-1.338539914,1.793169324,-2.184385916,-1.599122349,-0.024524037,0.70484561,-0.9594,-1.0306,0.321
2025-09-12T21:26:59.536419,-0.279628579,-1.338671522,1.793657605,-2.184651514,-1.598761861,-0.024524037,0.70484561,-0.279628579,-1.338671522,1.793657605,-2.184651514,-1.598761861,-0.024524037,0.70484561,-0.8594,-0.9306,0.221
2025-09-12T21:26:59.568430,-0.278858964,-1.338719205,1.793882672,-2.184855124,-1.598547284,-0.024547879,0.70484561,-0.278858964,-1.338719205,1.793882672,-2.184855124,-1.598547284,-0.024547879,0.70484561,-0.8394,-0.8706,0.221
2025-09-12T21:26:59.600500,-0.27788717,-1.338803129,1.793951337,-2.18497481,-1.59840614,-0.0245598,0.70484561,-0.27788717,-1.338803129,1.793951337,-2.18497481,-1.59840614,-0.0245598,0.70484561,-0.7394,-0.9306,0.261
2025-09-12T21:26:59.632533,-0.276917283,-1.338887052,1.79387695,-2.185118338,-1.59839565,-0.024571721,0.70484561,-0.276917283,-1.338887052,1.79387695,-2.185118338,-1.59839565,-0.024571721,0.70484561,-0.8194,-0.8706,0.081
2025-09-12T21:26:59.664488,-0.276177708,-1.339018659,1.793623273,-2.185214182,-1.598407094,-0.024524037,0.70484561,-0.276177708,-1.339018659,1.793623273,-2.185214182,-1.598407094,-0.024524037,0.70484561,-0.6794,-0.9706,0.201
2025-09-12T21:26:59.696498,-0.27556831,-1.339066343,1.793310467,-2.185346266,-1.598493401,-0.0245598,0.70484561,-0.27556831,-1.339066343,1.793310467,-2.185346266,-1.598493401,-0.0245598,0.70484561,-0.8594,-0.8706,0.141
2025-09-12T21:26:59.728567,-0.27505428,-1.33907731,1.792854611,-2.185501238,-1.598661725,-0.024547879,0.70484561,-0.27505428,-1.33907731,1.792854611,-2.185501238,-1.598661725,-0.024547879,0.70484561,-0.7994,-0.9306,0.181
2025-09-12T21:26:59.760542,-0.27467281,-1.339065389,1.792278592,-2.18557324,-1.59880573,-0.024571721,0.70484561,-0.27467281,-1.339065389,1.792278592,-2.18557324,-1.59880573,-0.024571721,0.70484561,-0.8994,-0.9906,0.201
2025-09-12T21:26:59.792620,-0.274362389,-1.339101629,1.791618649,-2.185632845,-1.599009339,-0.024524037,0.70484561,-0.274362389,-1.339101629,1.791618649,-2.185632845,-1.599009339,-0.024524037,0.70484561,-0.7594,-0.9106,0.061
2025-09-12T21:26:59.840638,-0.27411205,-1.339126424,1.790962521,-2.185669085,-1.599224393,-0.024535481,0.70484561,-0.27411205,-1.339126424,1.790962521,-2.185669085,-1.599224393,-0.024535481,0.70484561,-0.8594,-0.8706,0.241
2025-09-12T21:26:59.872644,-0.273907487,-1.339308576,1.790401761,-2.18574061,-1.599331681,-0.024535481,0.70484561,-0.273907487,-1.339308576,1.790401761,-2.18574061,-1.599331681,-0.024535481,0.70484561,-0.8194,-0.8906,0.141
2025-09-12T21:26:59.904983,-0.273618523,-1.339487867,1.790033642,-2.185727736,-1.599464242,-0.024499718,0.70484561,-0.273618523,-1.339487867,1.790033642,-2.185727736,-1.599464242,-0.024499718,0.70484561,-0.7794,-0.8706,0.081
2025-09-12T21:26:59.936693,-0.273282353,-1.339715318,1.789806668,-2.185715815,-1.599681203,-0.0245598,0.70484561,-0.273282353,-1.339715318,1.789806668,-2.185715815,-1.599681203,-0.0245598,0.70484561,-0.7594,-0.9306,0.161
2025-09-12T21:26:59.968711,-0.272949044,-1.3398598,1.789568249,-2.185703894,-1.599957291,-0.024535481,0.70484561,-0.272949044,-1.3398598,1.789568249,-2.185703894,-1.599957291,-0.024535481,0.70484561,-0.7794,-0.9306,0.201
2025-09-12T21:27:00.000725,-0.272662465,-1.340114431,1.789461438,-2.185691973,-1.600183789,-0.024547879,0.70484561,-0.272662465,-1.340114431,1.789461438,-2.185691973,-1.600183789,-0.024547879,0.70484561,-0.7994,-0.9906,0.261
2025-09-12T21:27:00.032772,-0.272495572,-1.34064372,1.789364163,-2.185715815,-1.60036308,-0.024547879,0.70484561,-0.272495572,-1.34064372,1.789364163,-2.185715815,-1.60036308,-0.024547879,0.70484561,-0.7794,-0.8706,0.101
2025-09-12T21:27:00.064760,-0.272316758,-1.341146783,1.789305035,-2.185728212,-1.600518529,-0.024535481,0.70484561,-0.272316758,-1.341146783,1.789305035,-2.185728212,-1.600518529,-0.024535481,0.70484561,-0.8794,-0.8706,0.161
2025-09-12T21:27:00.096763,-0.272149388,-1.341600732,1.789137189,-2.185703894,-1.600673978,-0.024535481,0.702773903,-0.272149388,-1.341600732,1.789137189,-2.185703894,-1.600673978,-0.024535481,0.702773903,-0.7394,-0.9906,0.081
2025-09-12T21:27:00.128778,-0.272040669,-1.34195836,1.789066617,-2.185703894,-1.600805585,-0.024524037,0.704824893,-0.272040669,-1.34195836,1.789066617,-2.185703894,-1.600805585,-0.024524037,0.704824893,-0.8194,-0.8706,0.161
2025-09-12T21:27:00.160807,-0.271787469,-1.342269735,1.788982693,-2.185703894,-1.600924794,-0.024511639,0.704845403,-0.271787469,-1.342269735,1.788982693,-2.185703894,-1.600924794,-0.024511639,0.704845403,-0.7994,-0.8706,0.061
2025-09-12T21:27:00.192812,-0.27146465,-1.342533426,1.78889877,-2.185715815,-1.601056401,-0.0245598,0.7027739,-0.27146465,-1.342533426,1.78889877,-2.185715815,-1.601056401,-0.0245598,0.7027739,-0.7794,-0.9506,0.201
2025-09-12T21:27:00.240849,-0.271166627,-1.342759923,1.788790051,-2.185691973,-1.601139847,-0.0245598,0.704824893,-0.271166627,-1.342759923,1.788790051,-2.185691973,-1.601139847,-0.0245598,0.704824893,-0.8394,-0.9106,0.061
2025-09-12T21:27:00.272874,-0.27091581,-1.342962102,1.788696591,-2.185716291,-1.601235692,-0.0245598,0.702773695,-0.27091581,-1.342962102,1.788696591,-2.185716291,-1.601235692,-0.0245598,0.702773695,-0.8394,-0.8706,0.101
2025-09-12T21:27:00.304954,-0.27062494,-1.342984514,1.788708035,-2.185703894,-1.601307217,-0.024421994,0.704824891,-0.27062494,-1.342984514,1.788708035,-2.185703894,-1.601307217,-0.024421994,0.704824891,-0.8794,-1.0106,0.221
2025-09-12T21:27:00.336975,-0.27014095,-1.342900113,1.788599316,-2.185740133,-1.601293866,-0.023939912,0.704845403,-0.27014095,-1.342900113,1.788599316,-2.185740133,-1.601293866,-0.023939912,0.704845403,-1.0194,-0.9906,0.181
2025-09-12T21:27:00.368942,-0.269175831,-1.342874364,1.788357083,-2.185728689,-1.601184193,-0.02333862,0.7027739,-0.269175831,-1.342874364,1.788357083,-2.185728689,-1.601184193,-0.02333862,0.7027739,-1.0994,-0.7506,0.121
2025-09-12T21:27:00.401002,-0.26751167,-1.342679815,1.788189236,-2.18577685,-1.601075474,-0.022560422,0.702753185,-0.26751167,-1.342679815,1.788189236,-2.18577685,-1.601075474,-0.022560422,0.702753185,-1.1794,-1.0506,0.161
2025-09-12T21:27:00.432955,-0.264854256,-1.342208223,1.78776962,-2.185848375,-1.6009329,-0.021928612,0.702752978,-0.264854256,-1.342208223,1.78776962,-2.185848375,-1.6009329,-0.021928612,0.702752978,-1.0194,-0.8906,-0.039
2025-09-12T21:27:00.464969,-0.261381928,-1.341410951,1.787311856,-2.185848375,-1.600874249,-0.021342103,0.704824684,-0.261381928,-1.341410951,1.787311856,-2.185848375,-1.600874249,-0.021342103,0.704824684,-1.0994,-0.8706,0.001
2025-09-12T21:27:00.496979,-0.257054631,-1.340047197,1.78650314,-2.185824057,-1.600850884,-0.020717446,0.704845401,-0.257054631,-1.340047197,1.78650314,-2.185824057,-1.600850884,-0.020717446,0.704845401,-1.0794,-1.1506,0.061
2025-09-12T21:27:00.529074,-0.252089802,-1.337999181,1.78521568,-2.185884138,-1.600900475,-0.019960705,0.7027739,-0.252089802,-1.337999181,1.78521568,-2.185884138,-1.600900475,-0.019960705,0.7027739,-0.7794,-0.8706,-0.039
2025-09-12T21:27:00.577049,-0.247208897,-1.335363702,1.783644025,-2.185835978,-1.601022069,-0.019256417,0.702753185,-0.247208897,-1.335363702,1.783644025,-2.185835978,-1.601022069,-0.019256417,0.702753185,-0.9594,-0.9306,-0.279
2025-09-12T21:27:00.609104,-0.240958516,-1.331186609,1.781437222,-2.185835978,-1.601285283,-0.018672291,0.702752978,-0.240958516,-1.331186609,1.781437222,-2.185835978,-1.601285283,-0.018672291,0.702752978,-0.5594,-1.3706,0.321
2025-09-12T21:27:00.641153,-0.236092869,-1.327597932,1.779327695,-2.185932299,-1.601392094,-0.018361394,0.702752976,-0.236092869,-1.327597932,1.779327695,-2.185932299,-1.601392094,-0.018361394,0.702752976,-0.7594,-0.5106,-0.039
2025-09-12T21:27:00.673181,-0.231390778,-1.323992566,1.777347867,-2.185884138,-1.601487462,-0.01806337,0.702752976,-0.231390778,-1.323992566,1.777347867,-2.185884138,-1.601487462,-0.01806337,0.702752976,-0.7394,-1.1506,0.101
2025-09-12T21:27:00.705133,-0.227064912,-1.320582704,1.775659863,-2.185908457,-1.60154659,-0.017812077,0.702752976,-0.227064912,-1.320582704,1.775659863,-2.185908457,-1.60154659,-0.017812077,0.702752976,-0.6794,-0.8906,0.281
2025-09-12T21:27:00.737143,-0.222979371,-1.317543821,1.773948971,-2.185958048,-1.601606194,-0.017607991,0.702752976,-0.222979371,-1.317543821,1.773948971,-2.185958048,-1.601606194,-0.017607991,0.702752976,-0.4194,-1.0306,0.181
2025-09-12T21:27:00.769141,-0.219275777,-1.314735727,1.772180859,-2.186076304,-1.601630513,-0.017307107,0.702752976,-0.219275777,-1.314735727,1.772180859,-2.186076304,-1.601630513,-0.017307107,0.702752976,-0.9194,-0.8506,0.301
2025-09-12T21:27:00.801200,-0.215909783,-1.312468366,1.770651166,-2.186064383,-1.601494614,-0.016958539,0.702752976,-0.215909783,-1.312468366,1.770651166,-2.186064383,-1.601494614,-0.016958539,0.702752976,-0.4194,-0.9106,0.221
2025-09-12T21:27:00.833205,-0.213206593,-1.311051683,1.769419018,-2.186075827,-1.601289097,-0.016538445,0.702752976,-0.213206593,-1.311051683,1.769419018,-2.186075827,-1.601289097,-0.016538445,0.702752976,-0.9394,-0.7706,0.261
2025-09-12T21:27:00.865207,-0.210316483,-1.31023343,1.768333737,-2.186051985,-1.601002041,-0.016106908,0.702752976,-0.210316483,-1.31023343,1.768333737,-2.186051985,-1.601002041,-0.016106908,0.702752976,-0.9994,-0.8506,0.281
2025-09-12T21:27:00.913240,-0.206643883,-1.309930639,1.767414395,-2.186075827,-1.600826089,-0.015735928,0.702752976,-0.206643883,-1.309930639,1.767414395,-2.186075827,-1.600826089,-0.015735928,0.702752976,-1.4394,-0.6706,0.421
2025-09-12T21:27:00.945248,-0.200888459,-1.310322122,1.76649696,-2.186040064,-1.600850884,-0.015342061,0.702752976,-0.200888459,-1.310322122,1.76649696,-2.186040064,-1.600850884,-0.015342061,0.702752976,-0.7394,-0.8506,0.141
2025-09-12T21:27:00.977291,-0.195913617,-1.310889081,1.765861813,-2.186063429,-1.60096151,-0.015055005,0.702752976,-0.195913617,-1.310889081,1.765861813,-2.186063429,-1.60096151,-0.015055005,0.702752976,-0.9194,-0.8106,0.341
2025-09-12T21:27:01.009302,-0.190720383,-1.311808423,1.765314404,-2.186039587,-1.601191346,-0.014875714,0.702752976,-0.190720383,-1.311808423,1.765314404,-2.186039587,-1.601191346,-0.014875714,0.702752976,-0.5794,-0.9706,0.341
2025-09-12T21:27:01.041327,-0.185654465,-1.313389139,1.764812771,-2.186015268,-1.601540391,-0.014647309,0.702752976,-0.185654465,-1.313389139,1.764812771,-2.186015268,-1.601540391,-0.014647309,0.702752976,-0.7394,-0.9106,0.401
2025-09-12T21:27:01.073366,-0.180663411,-1.315965013,1.764381711,-2.185942312,-1.602020566,-0.014359299,0.702752976,-0.180663411,-1.315965013,1.764381711,-2.185942312,-1.602020566,-0.014359299,0.702752976,-0.4594,-0.8506,0.181
2025-09-12T21:27:01.105404,-0.176270787,-1.319063978,1.764206235,-2.185736795,-1.602536027,-0.014059369,0.702752976,-0.176270787,-1.319063978,1.764206235,-2.185736795,-1.602536027,-0.014059369,0.702752976,-0.7394,-0.9506,0.221
2025-09-12T21:27:01.137392,-0.172536675,-1.322589712,1.764112775,-2.185593267,-1.603012864,-0.013757531,0.702752976,-0.172536675,-1.322589712,1.764112775,-2.185593267,-1.603012864,-0.013757531,0.702752976,-0.3794,-1.0906,-0.079
2025-09-12T21:27:01.169418,-0.169558827,-1.325767354,1.764112775,-2.185278555,-1.603336159,-0.013398472,0.702752976,-0.169558827,-1.325767354,1.764112775,-2.185278555,-1.603336159,-0.013398472,0.702752976,-0.4994,-1.0106,0.281
2025-09-12T21:27:01.201516,-0.167005364,-1.329238729,1.764099423,-2.185002943,-1.603707616,-0.013003651,0.702752976,-0.167005364,-1.329238729,1.764099423,-2.185002943,-1.603707616,-0.013003651,0.702752976,-0.4394,-0.8906,-0.159
2025-09-12T21:27:01.249509,-0.165125672,-1.332362966,1.764112775,-2.184581896,-1.604128186,-0.012619797,0.702752976,-0.165125672,-1.332362966,1.764112775,-2.184581896,-1.604128186,-0.012619797,0.702752976,-0.6994,-1.4306,0.101
2025-09-12T21:27:01.281498,-0.163287465,-1.335809068,1.764076535,-2.184271952,-1.604569737,-0.012248818,0.702752976,-0.163287465,-1.335809068,1.764076535,-2.184271952,-1.604569737,-0.012248818,0.702752976,-0.8194,-0.7906,-0.019
2025-09-12T21:27:01.313504,-0.162179295,-1.338044481,1.764040295,-2.183972975,-1.604796712,-0.011998002,0.702752976,-0.162179295,-1.338044481,1.764040295,-2.183972975,-1.604796712,-0.011998002,0.702752976,-0.5994,-1.3306,0.001
2025-09-12T21:27:01.345532,-0.161274735,-1.340065317,1.763990704,-2.183888575,-1.604999844,-0.011795346,0.702752976,-0.161274735,-1.340065317,1.763990704,-2.183888575,-1.604999844,-0.011795346,0.702752976,-0.7994,-0.9706,-0.099
2025-09-12T21:27:01.377621,-0.160620515,-1.341860132,1.763895337,-2.183503767,-1.6052025,-0.011604611,0.702752976,-0.160620515,-1.341860132,1.763895337,-2.183503767,-1.6052025,-0.011604611,0.702752976,-0.7194,-1.2706,0.101
2025-09-12T21:27:01.409569,-0.160083596,-1.343330697,1.763664548,-2.183288237,-1.605394189,-0.011558358,0.702752976,-0.160083596,-1.343330697,1.763664548,-2.183288237,-1.605394189,-0.011558358,0.702752976,-0.8394,-1.0506,0.121
2025-09-12T21:27:01.441585,-0.159570519,-1.344740705,1.763292615,-2.183012148,-1.605572049,-0.011424843,0.702752976,-0.159570519,-1.344740705,1.763292615,-2.183012148,-1.605572049,-0.011424843,0.702752976,-0.7594,-1.1306,0.001
2025-09-12T21:27:01.473586,-0.159153287,-1.345912294,1.762859646,-2.182722708,-1.605571095,-0.011353318,0.702752976,-0.159153287,-1.345912294,1.762859646,-2.182722708,-1.605571095,-0.011353318,0.702752976,-0.7794,-1.1306,0.041
2025-09-12T21:27:01.505631,-0.158879105,-1.346854524,1.76252586,-2.182326456,-1.605571572,-0.011256997,0.702752976,-0.158879105,-1.346854524,1.76252586,-2.182326456,-1.605571572,-0.011256997,0.702752976,-0.7594,-1.1106,0.001
2025-09-12T21:27:01.537680,-0.158519093,-1.347487287,1.762264554,-2.181856772,-1.605558221,-0.011137311,0.702752976,-0.158519093,-1.347487287,1.762264554,-2.181856772,-1.605558221,-0.011137311,0.702752976,-0.8794,-1.1706,0.041
2025-09-12T21:27:01.585684,-0.158124749,-1.348001794,1.762169186,-2.181366583,-1.605449979,-0.011089627,0.702752976,-0.158124749,-1.348001794,1.762169186,-2.181366583,-1.605449979,-0.011089627,0.702752976,-0.8394,-1.1106,0.001
2025-09-12T21:27:01.617677,-0.157741849,-1.348590688,1.7619651,-2.181043287,-1.605281178,-0.011018101,0.702752976,-0.157741849,-1.348590688,1.7619651,-2.181043287,-1.605281178,-0.011018101,0.702752976,-0.7994,-1.1106,0.021
2025-09-12T21:27:01.649688,-0.15738279,-1.349130468,1.761846844,-2.180707594,-1.605185811,-0.010934178,0.702752976,-0.15738279,-1.349130468,1.761846844,-2.180707594,-1.605185811,-0.010934178,0.702752976,-0.7794,-1.0506,0.121
2025-09-12T21:27:01.681754,-0.157060925,-1.349682645,1.761738125,-2.18035998,-1.605078522,-0.010898415,0.702752976,-0.157060925,-1.349682645,1.761738125,-2.18035998,-1.605078522,-0.010898415,0.702752976,-0.7794,-1.1906,0.061
2025-09-12T21:27:01.713757,-0.156762425,-1.350186185,1.761595074,-2.180096289,-1.604946438,-0.010886494,0.702752976,-0.156762425,-1.350186185,1.761595074,-2.180096289,-1.604946438,-0.010886494,0.702752976,-0.7594,-1.1506,0.121
2025-09-12T21:27:01.745753,-0.156427685,-1.350773649,1.761511151,-2.179784914,-1.604946915,-0.010862652,0.702752976,-0.156427685,-1.350773649,1.761511151,-2.179784914,-1.604946915,-0.010862652,0.702752976,-0.6994,-1.1506,0.041
2025-09-12T21:27:01.777765,-0.156189267,-1.35125287,1.761379544,-2.179533144,-1.604827229,-0.010838811,0.702752976,-0.156189267,-1.35125287,1.761379544,-2.179533144,-1.604827229,-0.010838811,0.702752976,-0.7794,-1.1106,-0.019
2025-09-12T21:27:01.809777,-0.155986611,-1.351622896,1.761307065,-2.179317614,-1.604827706,-0.01082689,0.702752976,-0.155986611,-1.351622896,1.761307065,-2.179317614,-1.604827706,-0.01082689,0.702752976,-0.7794,-1.1706,0.061
2025-09-12T21:27:01.841809,-0.155807797,-1.351860361,1.761186902,-2.179065844,-1.604731862,-0.01082689,0.702752976,-0.155807797,-1.351860361,1.761186902,-2.179065844,-1.604731862,-0.01082689,0.702752976,-0.7394,-1.2306,-0.059
2025-09-12T21:27:01.873821,-0.155700986,-1.352040128,1.761129681,-2.178874155,-1.60467178,-0.010755364,0.702752976,-0.155700986,-1.352040128,1.761129681,-2.178874155,-1.60467178,-0.010755364,0.702752976,-0.8594,-1.1306,0.141
2025-09-12T21:27:01.921903,-0.155581299,-1.352159337,1.761129681,-2.178743025,-1.604624097,-0.010755364,0.702752976,-0.155581299,-1.352159337,1.761129681,-2.178743025,-1.604624097,-0.010755364,0.702752976,-0.7594,-1.1306,0.141
2025-09-12T21:27:01.953938,-0.155438248,-1.352303342,1.761093442,-2.178575655,-1.604636494,-0.010779206,0.702752976,-0.155438248,-1.352303342,1.761093442,-2.178575655,-1.604636494,-0.010779206,0.702752976,-0.7394,-1.1306,-0.039
2025-09-12T21:27:01.985931,-0.155318085,-1.352363424,1.761093442,-2.178504129,-1.604600255,-0.010755364,0.702752976,-0.155318085,-1.352363424,1.761093442,-2.178504129,-1.604600255,-0.010755364,0.702752976,-0.7794,-1.1306,0.021
2025-09-12T21:27:02.017940,-0.15524656,-1.352435426,1.761068646,-2.178432604,-1.604588811,-0.010731045,0.702752976,-0.15524656,-1.352435426,1.761068646,-2.178432604,-1.604588811,-0.010731045,0.702752976,-0.7794,-1.1906,0.041
2025-09-12T21:27:02.049981,-0.15512735,-1.352530317,1.76092178,-2.17838492,-1.604576413,-0.010719124,0.702752976,-0.15512735,-1.352530317,1.76092178,-2.17838492,-1.604576413,-0.010719124,0.702752976,-0.7594,-1.2306,0.001
2025-09-12T21:27:02.081950,-0.155056779,-1.352553682,1.76067001,-2.178384443,-1.60457689,-0.010755364,0.702752976,-0.155056779,-1.352553682,1.76067001,-2.178384443,-1.60457689,-0.010755364,0.702752976,-0.6994,-1.1306,0.061
2025-09-12T21:27:02.113999,-0.155044858,-1.352565603,1.760397259,-2.178372999,-1.604541127,-0.010719124,0.702752976,-0.155044858,-1.352565603,1.760397259,-2.178372999,-1.604541127,-0.010719124,0.702752976,-0.7994,-1.1906,0.001
2025-09-12T21:27:02.146027,-0.15508062,-1.352517919,1.760362927,-2.178312918,-1.604528729,-0.010743443,0.702752976,-0.15508062,-1.352517919,1.760362927,-2.178312918,-1.604528729,-0.010743443,0.702752976,-0.8794,-1.0906,0.041
2025-09-12T21:27:02.178005,-0.155056779,-1.352541761,1.760374371,-2.178264757,-1.60457689,-0.010755364,0.702752976,-0.155056779,-1.352541761,1.760374371,-2.178264757,-1.60457689,-0.010755364,0.702752976,-0.7394,-1.2506,0.001
2025-09-12T21:27:02.210041,-0.155021016,-1.352530317,1.760376279,-2.178265234,-1.604552571,-0.010767285,0.704824684,-0.155021016,-1.352530317,1.760376279,-2.178265234,-1.604552571,-0.010767285,0.704824684,-0.8394,-1.2106,0.061
2025-09-12T21:27:02.258067,-0.154996697,-1.352590398,1.760460202,-2.178289076,-1.604504887,-0.010743443,0.702773693,-0.154996697,-1.352590398,1.760460202,-2.178289076,-1.604504887,-0.010743443,0.702773693,-0.7394,-1.1706,0.101
2025-09-12T21:27:02.290056,-0.155008618,-1.352638082,1.76051933,-2.178312918,-1.604553048,-0.010731045,0.702753183,-0.155008618,-1.352638082,1.76051933,-2.178312918,-1.604553048,-0.010731045,0.702753183,-0.7794,-1.1906,0.061
2025-09-12T21:27:02.322143,-0.154949013,-1.35265048,1.760628049,-2.178241392,-1.604553048,-0.010755364,0.702752978,-0.154949013,-1.35265048,1.760628049,-2.178241392,-1.604553048,-0.010755364,0.702752978,-0.7794,-1.1306,0.041
2025-09-12T21:27:02.354141,-0.154984776,-1.352722482,1.760675732,-2.178277155,-1.604553048,-0.010707204,0.702752976,-0.154984776,-1.352722482,1.760675732,-2.178277155,-1.604553048,-0.010707204,0.702752976,-0.8194,-1.2106,0.061
2025-09-12T21:27:02.386127,-0.154937092,-1.352746324,1.7607711,-2.178241392,-1.604517285,-0.010755364,0.702752976,-0.154937092,-1.352746324,1.7607711,-2.178241392,-1.604517285,-0.010755364,0.702752976,-0.7194,-1.0906,0.061
