timestamp,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,ft_fx,ft_fy,ft_fz,ft_tx,ft_ty,ft_tz,,,,,,,,,,,,,,,,,
2025-09-12T21:32:56.930250,-0.318450276,-1.01951869,1.340713803,-2.041736265,-1.581180875,-0.12733442,0.725771949,-0.318450276,-1.01951869,1.340713803,-2.041736265,-1.581180875,-0.12733442,0,-0.8394,-0.7306,0.341,0.04003,-0.03631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:56.962212,-0.318462197,-1.019602136,1.340761487,-2.041736265,-1.581277196,-0.127310101,0.725771949,-0.318462197,-1.019602136,1.340761487,-2.041736265,-1.581277196,-0.127310101,0,-0.8394,-0.8106,0.321,0.05003,-0.04131,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:56.994186,-0.318425481,-1.019709901,1.340906445,-2.041760107,-1.581312482,-0.127322499,0.725771949,-0.318425481,-1.019709901,1.340906445,-2.041760107,-1.581312482,-0.127322499,0,-0.8594,-0.7906,0.361,0.04903,-0.04231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.026229,-0.318340127,-1.019781904,1.34100372,-2.041723867,-1.581359212,-0.127310101,0.725771949,-0.318340127,-1.019781904,1.34100372,-2.041723867,-1.581359212,-0.127310101,0,-0.7994,-0.7906,0.321,0.04803,-0.03631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.058233,-0.318257157,-1.019793825,1.341146771,-2.041700026,-1.581395451,-0.127310101,0.725771949,-0.318257157,-1.019793825,1.341146771,-2.041700026,-1.581395451,-0.127310101,0,-0.7394,-0.8306,0.341,0.04703,-0.03731,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.090250,-0.31817371,-1.019829587,1.341278378,-2.041747709,-1.581455533,-0.127310101,0.725771949,-0.31817371,-1.019829587,1.341278378,-2.041747709,-1.581455533,-0.127310101,0,-0.9194,-0.8506,0.401,0.05203,-0.04131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.138298,-0.31812555,-1.019901113,1.341469113,-2.041760107,-1.581479375,-0.127322499,0.723700242,-0.31812555,-1.019901113,1.341469113,-2.041760107,-1.581479375,-0.127322499,0,-0.8594,-0.8106,0.361,0.05303,-0.03731,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.170299,-0.317981545,-1.019973592,1.341675107,-2.041760107,-1.581443135,-0.12733442,0.725751232,-0.317981545,-1.019973592,1.341675107,-2.041760107,-1.581443135,-0.12733442,0,-0.8794,-0.7306,0.181,0.04003,-0.04231,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.202316,-0.317885701,-1.020008878,1.341940228,-2.041712423,-1.581382577,-0.127322499,0.725771742,-0.317885701,-1.020008878,1.341940228,-2.041712423,-1.581382577,-0.127322499,0,-0.7994,-0.8706,0.301,0.05303,-0.03531,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.234349,-0.317813698,-1.019984559,1.342237775,-2.041712423,-1.581430737,-0.127346341,0.725771947,-0.317813698,-1.019984559,1.342237775,-2.041712423,-1.581430737,-0.127346341,0,-0.8194,-0.8706,0.401,0.04603,-0.03931,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.266357,-0.317766015,-1.01999648,1.3424781,-2.041712423,-1.581370656,-0.127322499,0.725771949,-0.317766015,-1.01999648,1.3424781,-2.041712423,-1.581370656,-0.127322499,0,-0.8394,-0.8306,0.241,0.04803,-0.03731,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.298404,-0.317682091,-1.02006896,1.342634503,-2.041772028,-1.581406895,-0.127322499,0.725771949,-0.317682091,-1.02006896,1.342634503,-2.041772028,-1.581406895,-0.127322499,0,-0.8994,-0.8306,0.261,0.04703,-0.03631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.346406,-0.317646805,-1.020092801,1.342790906,-2.041747709,-1.581394974,-0.127310101,0.725771949,-0.317646805,-1.020092801,1.342790906,-2.041747709,-1.581394974,-0.127310101,0,-0.7194,-0.8106,0.201,0.04603,-0.03331,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.394459,-0.317599599,-1.02006896,1.343319241,-2.041712423,-1.581383053,-0.127310101,0.723700242,-0.317599599,-1.02006896,1.343319241,-2.041712423,-1.581383053,-0.127310101,0,-0.7794,-0.8706,0.301,0.04803,-0.03931,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.442459,-0.317599599,-1.020092801,1.343811337,-2.041736265,-1.581419293,-0.127358262,0.725751232,-0.317599599,-1.020092801,1.343811337,-2.041736265,-1.581419293,-0.127358262,0,-0.8194,-0.7506,0.181,0.04603,-0.03931,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.490687,-0.317611043,-1.020104722,1.344169919,-2.041760107,-1.581431691,-0.127358262,0.725771742,-0.317611043,-1.020104722,1.344169919,-2.041760107,-1.581431691,-0.127358262,0,-0.8194,-0.8106,0.321,0.05003,-0.03631,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.539711,-0.317587201,-1.020068483,1.344469372,-2.041747709,-1.581455533,-0.127322499,0.725771947,-0.317587201,-1.020068483,1.344469372,-2.041747709,-1.581455533,-0.127322499,0,-0.7994,-0.8506,0.321,0.05203,-0.03631,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.570500,-0.317587201,-1.020080881,1.344707791,-2.041772028,-1.581491295,-0.127298657,0.725771949,-0.317587201,-1.020080881,1.344707791,-2.041772028,-1.581491295,-0.127298657,0,-0.8394,-0.7506,0.161,0.04603,-0.04031,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.602552,-0.317515198,-1.020104722,1.34478027,-2.041712423,-1.581466977,-0.127310101,0.725771949,-0.317515198,-1.020104722,1.34478027,-2.041712423,-1.581466977,-0.127310101,0,-0.9394,-0.7706,0.201,0.04303,-0.04031,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.634554,-0.317611043,-1.020081834,1.345045392,-2.041747709,-1.581527058,-0.12738258,0.725771949,-0.317611043,-1.020081834,1.345045392,-2.041747709,-1.581527058,-0.12738258,0,-0.8394,-0.8306,0.201,0.04303,-0.04031,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.666589,-0.31757528,-1.020240621,1.345394437,-2.041747709,-1.581479375,-0.127310101,0.725771949,-0.31757528,-1.020240621,1.345394437,-2.041747709,-1.581479375,-0.127310101,0,-0.7994,-0.8506,0.441,0.04603,-0.03431,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.698604,-0.317563359,-1.020690278,1.345619504,-2.041700026,-1.581538979,-0.12733442,0.725771949,-0.317563359,-1.020690278,1.345619504,-2.041700026,-1.581538979,-0.12733442,0,-0.8594,-0.7906,0.441,0.04003,-0.04031,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.730608,-0.317551438,-1.02144988,1.345909421,-2.041700026,-1.581503216,-0.127298657,0.725771949,-0.317551438,-1.02144988,1.345909421,-2.041700026,-1.581503216,-0.127298657,0,-0.7994,-0.8106,0.421,0.04603,-0.03331,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.778628,-0.317539517,-1.022398786,1.346208874,-2.041760107,-1.581527058,-0.12733442,0.723700242,-0.317539517,-1.022398786,1.346208874,-2.041760107,-1.581527058,-0.12733442,0,-0.8594,-0.8906,0.301,0.05103,-0.03931,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.826631,-0.317527596,-1.023802595,1.346506421,-2.041712423,-1.581515137,-0.127358262,0.725751232,-0.317527596,-1.023802595,1.346506421,-2.041712423,-1.581515137,-0.127358262,0,-0.8794,-0.7506,0.381,0.04403,-0.04131,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.858673,-0.317515675,-1.025424318,1.346575085,-2.041736265,-1.581527058,-0.127322499,0.725771742,-0.317515675,-1.025424318,1.346575085,-2.041736265,-1.581527058,-0.127322499,0,-0.8194,-0.7906,0.261,0.04403,-0.03131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.906709,-0.317539517,-1.026455716,1.346599881,-2.041760107,-1.581574742,-0.127286736,0.72370024,-0.317539517,-1.026455716,1.346599881,-2.041760107,-1.581574742,-0.127286736,0,-0.8994,-0.9106,0.301,0.04803,-0.04231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:57.954807,-0.317563359,-1.027905301,1.34663612,-2.041747709,-1.5815509,-0.127286736,0.725751232,-0.317563359,-1.027905301,1.34663612,-2.041747709,-1.5815509,-0.127286736,0,-0.8394,-0.7906,0.181,0.05303,-0.03831,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.002844,-0.317515675,-1.029004888,1.346695248,-2.041712423,-1.581562821,-0.127310101,0.725771742,-0.317515675,-1.029004888,1.346695248,-2.041712423,-1.581562821,-0.127310101,0,-0.7794,-0.7506,0.281,0.05103,-0.03531,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.034769,-0.317527596,-1.029904203,1.346756283,-2.041760107,-1.581555192,-0.12733442,0.725771947,-0.317527596,-1.029904203,1.346756283,-2.041760107,-1.581555192,-0.12733442,0,-0.7994,-0.9106,0.341,0.04803,-0.03031,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.066902,-0.317563359,-1.030455427,1.346756283,-2.041747709,-1.58186752,-0.127298657,0.725771949,-0.317563359,-1.030455427,1.346756283,-2.041747709,-1.58186752,-0.127298657,0,-0.8594,-0.8506,0.301,0.04803,-0.03631,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.098853,-0.317527596,-1.030945615,1.346792523,-2.041736265,-1.582190339,-0.127310101,0.725771949,-0.317527596,-1.030945615,1.346792523,-2.041736265,-1.582190339,-0.127310101,0,-0.7994,-0.8906,0.281,0.05403,-0.03831,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.130878,-0.317515198,-1.031340913,1.346779172,-2.041736265,-1.582514588,-0.12733442,0.725771949,-0.317515198,-1.031340913,1.346779172,-2.041736265,-1.582514588,-0.12733442,0,-0.7994,-0.8906,0.401,0.04903,-0.03531,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.178955,-0.317539517,-1.031700448,1.346826855,-2.041712423,-1.582849328,-0.127346341,0.725771949,-0.317539517,-1.031700448,1.346826855,-2.041712423,-1.582849328,-0.127346341,0,-0.8394,-0.8906,0.361,0.05003,-0.03331,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.210901,-0.317539517,-1.032263593,1.346815411,-2.041747709,-1.583243672,-0.127298657,0.723700242,-0.317539517,-1.032263593,1.346815411,-2.041747709,-1.583243672,-0.127298657,0,-0.7794,-0.8906,0.341,0.04903,-0.03731,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.242959,-0.317551438,-1.032550649,1.346863095,-2.041736265,-1.583518807,-0.12733442,0.725751232,-0.317551438,-1.032550649,1.346863095,-2.041736265,-1.583518807,-0.12733442,0,-0.7994,-0.8706,0.281,0.04803,-0.03631,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.274951,-0.317600075,-1.032839612,1.346851651,-2.041700026,-1.583722417,-0.127358262,0.725771742,-0.317600075,-1.032839612,1.346851651,-2.041700026,-1.583722417,-0.127358262,0,-0.7994,-0.9106,0.301,0.05403,-0.03931,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.306957,-0.317698781,-1.03318818,1.346876446,-2.041736265,-1.583950345,-0.127298657,0.725771947,-0.317698781,-1.03318818,1.346876446,-2.041736265,-1.583950345,-0.127298657,0,-0.4994,-0.8906,0.281,0.05403,-0.01731,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.338982,-0.317928616,-1.033559636,1.346840207,-2.041712423,-1.584227387,-0.127322499,0.725771949,-0.317928616,-1.033559636,1.346840207,-2.041712423,-1.584227387,-0.127322499,0,-0.8594,-0.8106,0.281,0.04803,-0.03931,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.371050,-0.318288151,-1.033835248,1.34688789,-2.041712423,-1.584513966,-0.127358262,0.725771949,-0.318288151,-1.033835248,1.34688789,-2.041712423,-1.584513966,-0.127358262,0,-0.8194,-0.9706,0.381,0.05303,-0.03031,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.403030,-0.318623368,-1.034110383,1.346840207,-2.041760107,-1.584741418,-0.127298657,0.725771949,-0.318623368,-1.034110383,1.346840207,-2.041760107,-1.584741418,-0.127298657,0,-0.7194,-0.8306,0.341,0.04703,-0.03131,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.435025,-0.319009129,-1.03435214,1.346840207,-2.041736265,-1.585004632,-0.127298657,0.725771949,-0.319009129,-1.03435214,1.346840207,-2.041736265,-1.585004632,-0.127298657,0,-0.9194,-0.8106,0.501,0.05103,-0.03531,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.467044,-0.319475953,-1.034861879,1.346826855,-2.041700026,-1.585172002,-0.127322499,0.725771949,-0.319475953,-1.034861879,1.346826855,-2.041700026,-1.585172002,-0.127322499,0,-0.7394,-0.8706,0.561,0.05603,-0.02731,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.499047,-0.319808308,-1.035841302,1.347034756,-2.041700026,-1.585447137,-0.127298657,0.725771949,-0.319808308,-1.035841302,1.347034756,-2.041700026,-1.585447137,-0.127298657,0,-1.0994,-0.7506,0.521,0.04503,-0.04931,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.531072,-0.319962327,-1.037252263,1.347215954,-2.041712423,-1.585554425,-0.127322499,0.725771949,-0.319962327,-1.037252263,1.347215954,-2.041712423,-1.585554425,-0.127322499,0,-0.7594,-0.9706,0.581,0.05503,-0.02531,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.563185,-0.320057694,-1.03920062,1.347540204,-2.041736265,-1.58566219,-0.12733442,0.725771949,-0.320057694,-1.03920062,1.347540204,-2.041736265,-1.58566219,-0.12733442,0,-0.9194,-0.9506,0.461,0.05103,-0.03931,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.595165,-0.32013065,-1.041311578,1.347875897,-2.041747709,-1.58574516,-0.127346341,0.725771949,-0.32013065,-1.041311578,1.347875897,-2.041747709,-1.58574516,-0.127346341,0,-0.7194,-0.9706,0.161,0.05603,-0.03031,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.627130,-0.320336644,-1.043156938,1.348163907,-2.041723867,-1.585853879,-0.127298657,0.725771949,-0.320336644,-1.043156938,1.348163907,-2.041723867,-1.585853879,-0.127298657,0,-0.6394,-0.8106,0.181,0.04603,-0.02831,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.659144,-0.320685212,-1.044917898,1.348547284,-2.041747709,-1.58591253,-0.127310101,0.725771949,-0.320685212,-1.044917898,1.348547284,-2.041747709,-1.58591253,-0.127310101,0,-0.8394,-0.9906,0.361,0.06003,-0.03031,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.707178,-0.321008984,-1.046703176,1.348957364,-2.0416738,-1.585972134,-0.12733442,0.725771949,-0.321008984,-1.046703176,1.348957364,-2.0416738,-1.585972134,-0.12733442,0,-0.7994,-0.8106,0.201,0.04503,-0.03231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.755198,-0.321620289,-1.048809842,1.349703137,-2.041433474,-1.586056058,-0.12733442,0.725771949,-0.321620289,-1.048809842,1.349703137,-2.041433474,-1.586056058,-0.12733442,0,-1.0794,-0.9306,0.281,0.05103,-0.04531,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.787272,-0.322026078,-1.050546483,1.350532834,-2.041193625,-1.586067502,-0.127298657,0.725771949,-0.322026078,-1.050546483,1.350532834,-2.041193625,-1.586067502,-0.127298657,0,-0.7194,-1.0306,0.341,0.05903,-0.02931,6.00E-05,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.819246,-0.322314564,-1.051626996,1.351291958,-2.041037699,-1.58609182,-0.127298657,0.725771949,-0.322314564,-1.051626996,1.351291958,-2.041037699,-1.58609182,-0.127298657,0,-0.8194,-0.7306,0.201,0.02903,-0.03231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.851254,-0.322626893,-1.052964525,1.352546994,-2.040894171,-1.586103741,-0.127298657,0.725771949,-0.322626893,-1.052964525,1.352546994,-2.040894171,-1.586103741,-0.127298657,0,-0.7394,-1.0706,0.321,0.06603,-0.02931,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.883269,-0.322912518,-1.054622487,1.354122464,-2.040764471,-1.586127583,-0.127322499,0.725771949,-0.322912518,-1.054622487,1.354122464,-2.040764471,-1.586127583,-0.127322499,0,-0.9994,-0.8106,0.261,0.04503,-0.05631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.915315,-0.32306606,-1.056546525,1.356123273,-2.04075255,-1.586127583,-0.127322499,0.725771949,-0.32306606,-1.056546525,1.356123273,-2.04075255,-1.586127583,-0.127322499,0,-0.7594,-0.8706,0.221,0.05103,-0.02931,-0.00094,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.947311,-0.323127095,-1.058694677,1.358721081,-2.040777346,-1.586091344,-0.127370183,0.725771949,-0.323127095,-1.058694677,1.358721081,-2.040777346,-1.586091344,-0.127370183,0,-0.7594,-0.7906,0.021,0.03503,-0.03031,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:58.979328,-0.323319737,-1.060562925,1.361576382,-2.040825506,-1.586079423,-0.127310101,0.725771949,-0.323319737,-1.060562925,1.361576382,-2.040825506,-1.586079423,-0.127310101,0,-0.7594,-0.9906,0.161,0.05903,-0.02831,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.011312,-0.323437993,-1.062383966,1.364719693,-2.040934225,-1.586053673,-0.127358262,0.725771949,-0.323437993,-1.062383966,1.364719693,-2.040934225,-1.586053673,-0.127358262,0,-0.9794,-0.8506,0.181,0.04603,-0.04631,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.043366,-0.323497597,-1.064076738,1.367988888,-2.041054865,-1.585848633,-0.127310101,0.725771949,-0.323497597,-1.064076738,1.367988888,-2.041054865,-1.585848633,-0.127310101,0,-0.7194,-0.8506,0.361,0.05203,-0.02631,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.075380,-0.323581044,-1.065917806,1.371515576,-2.041186472,-1.585705105,-0.127310101,0.725771949,-0.323581044,-1.065917806,1.371515576,-2.041186472,-1.585705105,-0.127310101,0,-0.8994,-0.7506,0.481,0.04103,-0.04131,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.107436,-0.323615853,-1.068250493,1.375107114,-2.041246553,-1.585537259,-0.127322499,0.725771949,-0.323615853,-1.068250493,1.375107114,-2.041246553,-1.585537259,-0.127322499,0,-0.7794,-1.1906,0.541,0.07503,-0.03031,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.139409,-0.323579613,-1.070978956,1.37861282,-2.041426321,-1.585383717,-0.127199475,0.723700242,-0.323579613,-1.070978956,1.37861282,-2.041426321,-1.585383717,-0.127199475,0,-0.8594,-0.9506,0.401,0.05103,-0.03831,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.171453,-0.323530499,-1.073696927,1.381748501,-2.041487833,-1.585334603,-0.127032105,0.725751232,-0.323530499,-1.073696927,1.381748501,-2.041487833,-1.585334603,-0.127032105,0,-0.8394,-0.8706,0.001,0.04803,-0.03531,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.203463,-0.323350255,-1.076227979,1.384996716,-2.041642328,-1.585262601,-0.126852814,0.725771742,-0.323350255,-1.076227979,1.384996716,-2.041642328,-1.585262601,-0.126852814,0,-0.8594,-1.0706,0.521,0.05403,-0.03831,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.235492,-0.323242489,-1.078675107,1.388082806,-2.041800161,-1.585203473,-0.126685445,0.725771947,-0.323242489,-1.078675107,1.388082806,-2.041800161,-1.585203473,-0.126685445,0,-0.7194,-0.8106,0.321,0.04903,-0.03531,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.267514,-0.323110882,-1.081158952,1.391163174,-2.042086264,-1.585071866,-0.126494233,0.725771949,-0.323110882,-1.081158952,1.391163174,-2.042086264,-1.585071866,-0.126494233,0,-0.8194,-0.9106,0.461,0.04803,-0.03031,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.299687,-0.322966401,-1.083763437,1.394422833,-2.042231222,-1.585024182,-0.126311604,0.725771949,-0.322966401,-1.083763437,1.394422833,-2.042231222,-1.585024182,-0.126311604,0,-0.8394,-1.0106,0.461,0.05403,-0.03531,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.331564,-0.322871033,-1.08651288,1.397590939,-2.042506834,-1.584927861,-0.125912491,0.725771949,-0.322871033,-1.08651288,1.397590939,-2.042506834,-1.584927861,-0.125912491,0,-0.8794,-0.7506,0.181,0.03903,-0.03231,-0.00194,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.363592,-0.322715108,-1.089127378,1.400823895,-2.042651316,-1.584892098,-0.125066106,0.725771949,-0.322715108,-1.089127378,1.400823895,-2.042651316,-1.584892098,-0.125066106,0,-0.7394,-1.0906,0.561,0.06303,-0.03231,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.411669,-0.322595421,-1.091957406,1.40407211,-2.043012281,-1.584821049,-0.123311345,0.725771949,-0.322595421,-1.091957406,1.40407211,-2.043012281,-1.584821049,-0.123311345,0,-0.8794,-0.7706,0.221,0.04503,-0.05131,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.443632,-0.322415654,-1.095552282,1.408037488,-2.043394228,-1.584749047,-0.119731251,0.725771949,-0.322415654,-1.095552282,1.408037488,-2.043394228,-1.584749047,-0.119731251,0,-0.8194,-0.9306,0.341,0.05303,-0.03331,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.475641,-0.322320763,-1.097779111,1.410526578,-2.043596884,-1.58474857,-0.117499653,0.725771949,-0.322320763,-1.097779111,1.410526578,-2.043596884,-1.58474857,-0.117499653,0,-0.8194,-0.9506,0.221,0.05403,-0.03531,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.507654,-0.32232124,-1.099791841,1.412807767,-2.043789526,-1.584677045,-0.114847008,0.725771949,-0.32232124,-1.099791841,1.412807767,-2.043789526,-1.584677045,-0.114847008,0,-0.8394,-0.7906,0.201,0.04303,-0.03331,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.539685,-0.322309796,-1.101726369,1.415438,-2.043944498,-1.584665124,-0.112361733,0.725771949,-0.322309796,-1.101726369,1.415438,-2.043944498,-1.584665124,-0.112361733,0,-0.7594,-0.7706,0.181,0.04203,-0.04331,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.571677,-0.322284524,-1.103817777,1.41815025,-2.044101378,-1.584677521,-0.110555474,0.725771949,-0.322284524,-1.103817777,1.41815025,-2.044101378,-1.584677521,-0.110555474,0,-0.9194,-0.9106,0.481,0.05003,-0.03831,-0.00494,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.603702,-0.322126691,-1.106515245,1.421409909,-2.044255396,-1.5846656,-0.108610932,0.725771949,-0.322126691,-1.106515245,1.421409909,-2.044255396,-1.5846656,-0.108610932,0,-0.9194,-0.6506,0.401,0.03103,-0.05131,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.635706,-0.321886365,-1.109822111,1.425203625,-2.044317862,-1.58461744,-0.10704023,0.725771949,-0.321886365,-1.109822111,1.425203625,-2.044317862,-1.58461744,-0.10704023,0,-0.7394,-0.9306,0.421,0.06203,-0.02231,-0.00494,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.667750,-0.321683232,-1.113510923,1.429506604,-2.044616838,-1.584629361,-0.10568792,0.725771949,-0.321683232,-1.113510923,1.429506604,-2.044616838,-1.584629361,-0.10568792,0,-1.0194,-0.3906,0.241,0.01603,-0.04531,-0.00494,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.699782,-0.321503941,-1.117349462,1.434313122,-2.044896265,-1.584617917,-0.104592625,0.723700242,-0.321503941,-1.117349462,1.434313122,-2.044896265,-1.584617917,-0.104592625,0,-0.6994,-1.0306,0.061,0.05803,-0.01731,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.731780,-0.321325127,-1.12112029,1.439550702,-2.045331617,-1.584629361,-0.1037944,0.725751232,-0.321325127,-1.12112029,1.439550702,-2.045331617,-1.584629361,-0.1037944,0,-0.8994,-0.8106,0.441,0.05003,-0.04431,-0.00494,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.763774,-0.32124025,-1.125311212,1.445375744,-2.046537062,-1.584617917,-0.102966134,0.725771742,-0.32124025,-1.125311212,1.445375744,-2.046537062,-1.584617917,-0.102966134,0,-0.8594,-0.9306,0.601,0.06003,-0.04131,-0.00294,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.811784,-0.32102472,-1.129489259,1.450937573,-2.048440119,-1.584617917,-0.102201764,0.725771947,-0.32102472,-1.129489259,1.450937573,-2.048440119,-1.584617917,-0.102201764,0,-0.7394,-0.8306,0.201,0.04103,-0.03331,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.843825,-0.320809189,-1.135545568,1.459242169,-2.051881453,-1.584762875,-0.101381127,0.725771949,-0.320809189,-1.135545568,1.459242169,-2.051881453,-1.584762875,-0.101381127,0,-1.0194,-0.6506,0.241,0.03303,-0.03831,-0.00394,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.875842,-0.320639912,-1.13953145,1.465112988,-2.05444779,-1.584785763,-0.101022545,0.725771949,-0.320639912,-1.13953145,1.465112988,-2.05444779,-1.584785763,-0.101022545,0,-0.9194,-0.9306,0.261,0.06403,-0.03831,-0.00694,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.907834,-0.320351903,-1.143832044,1.471588437,-2.056851526,-1.584810559,-0.100603406,0.725771949,-0.320351903,-1.143832044,1.471588437,-2.056851526,-1.584810559,-0.100603406,0,-0.8994,-0.7506,0.501,0.04603,-0.05431,-0.00494,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.939884,-0.320101563,-1.148417787,1.478435818,-2.059497496,-1.584809605,-0.100256268,0.725771949,-0.320101563,-1.148417787,1.478435818,-2.059497496,-1.584809605,-0.100256268,0,-0.8594,-0.7706,0.521,0.02503,-0.02131,-0.00494,,,,,,,,,,,,,,,,,
2025-09-12T21:32:59.971926,-0.319897954,-1.153353528,1.485397641,-2.062191626,-1.584809605,-0.099885766,0.725771949,-0.319897954,-1.153353528,1.485397641,-2.062191626,-1.584809605,-0.099885766,0,-0.6194,-0.6106,0.141,0.02203,-0.00731,-0.00494,,,,,,,,,,,,,,,,,
